"uid","domainID","siteID","plotID","date","night","eventID","setTraps","disturbedTraps","samplingEffort","samplingProtocol","identificationReferences","remarks","duplicateNightQF","missingRecordsPerBoutQF"
"C82F004E3E6A42A99A3DDE6C65BE4E26","D01","HARV","HARV_001","2014-08-21",3,"MAM.HARV.2014.09",0,0,0,"NEON.DOC.000481","NEON.DOC.000481","HARV_001 closed due to reaching capture death maximum (08/21/2014), see JIRA ticket FOPS-1431",0,0
"EE4633F1686448F788D874ACACD32CCF","D01","HARV","HARV_010","2014-08-21",2,"MAM.HARV.2014.09",100,3,97,"NEON.DOC.000481","NEON.DOC.000481",,0,1
"4DA2D1A2BA8E453FA860E0E765644ADF","D01","HARV","HARV_006","2014-08-21",3,"MAM.HARV.2014.09",100,35,65,"NEON.DOC.000481","NEON.DOC.001907",,0,0
"F815D89AEB8A482987C0302379647E26","D01","HARV","HARV_023","2014-09-15",1,"MAM.HARV.2014.10",100,20,80,"NEON.DOC.000481","NEON.DOC.001907",,0,0
"FCB39B7FCB094FD1B009D0D1FB43AA4A","D01","HARV","HARV_010","2014-09-15",1,"MAM.HARV.2014.10",100,5,95,"NEON.DOC.000481","NEON.DOC.001907",,0,0
"ED75764BA47A4172B0DF67FD9247AF84","D01","HARV","HARV_008","2014-09-15",1,"MAM.HARV.2014.10",100,4,96,"NEON.DOC.000481","NEON.DOC.001907",,0,0
"6C538F69219F49CF9083A50B8B3548B7","D01","HARV","HARV_001","2014-09-15",1,"MAM.HARV.2014.10",100,5,95,"NEON.DOC.000481","NEON.DOC.000481",,0,0
"A1C4DE325E9D414B84AD83E80BEFB346","D01","HARV","HARV_008","2014-09-16",2,"MAM.HARV.2014.10",100,13,87,"NEON.DOC.000481","NEON.DOC.001907",,0,0
"925464ED3D5F42768C719D2221258151","D01","HARV","HARV_010","2014-09-16",2,"MAM.HARV.2014.10",100,12,88,"NEON.DOC.000481","NEON.DOC.001907",,0,0
"A30667F780A34F22BC5475918DD7E88B","D01","HARV","HARV_023","2014-09-16",2,"MAM.HARV.2014.10",100,14,86,"NEON.DOC.000481","NEON.DOC.001907",,0,0
"6FCB3C9A9BA94996980385C9AD2DC872","D01","HARV","HARV_001","2014-09-16",2,"MAM.HARV.2014.10",100,4,96,"NEON.DOC.000481","NEON.DOC.001907",,0,0
"C467776E10ED40C9A63A8D5977BED1B4","D01","HARV","HARV_010","2014-09-17",3,"MAM.HARV.2014.10",100,5,95,"NEON.DOC.000481","NEON.DOC.001907",,0,0
"4A6059E55ACD48E5B012FE25EC5CA0C2","D01","HARV","HARV_008","2014-09-17",3,"MAM.HARV.2014.10",100,17,83,"NEON.DOC.000481","NEON.DOC.001907",,0,0
"426AD5FADD4D4064AD707F15CEB36E05","D01","HARV","HARV_001","2014-09-17",3,"MAM.HARV.2014.10",0,0,0,"NEON.DOC.000481","NEON.DOC.000481","Grid not opened because of high shrew mortality rates (see JIRA ticket FOPS-1503).",0,0
"35E4366B16B74DFF8A44309C44183A4D","D01","HARV","HARV_023","2014-09-17",3,"MAM.HARV.2014.10",100,23,77,"NEON.DOC.000481","NEON.DOC.001907",,0,0
"DEDD9930F6D645519417084D92A7140A","D01","HARV","HARV_032","2014-09-18",1,"MAM.HARV.2014.10",100,19,81,"NEON.DOC.000481","NEON.DOC.001907",,0,0
"37F0CAE3A02E488191411DCE2DA63769","D01","HARV","HARV_014","2014-09-18",1,"MAM.HARV.2014.10",100,7,93,"NEON.DOC.000481","NEON.DOC.001907",,0,0
"C06D78ED0D6D41B88D2F41A37F808D25","D01","HARV","HARV_021","2014-09-18",1,"MAM.HARV.2014.10",100,14,86,"NEON.DOC.000481","NEON.DOC.001907",,0,0
"A8514A29B36C44CAA81D9AD5F848C38E","D01","HARV","HARV_014","2014-09-19",2,"MAM.HARV.2014.10",100,10,90,"NEON.DOC.000481","NEON.DOC.001907",,0,0
"AFDA0F2BAF6A499592F6895FF2392F34","D01","HARV","HARV_032","2014-09-19",2,"MAM.HARV.2014.10",100,21,79,"NEON.DOC.000481","NEON.DOC.001907",,1,0
"503E1B01A050434890E3D03948CE1DF3","D01","HARV","HARV_021","2014-09-19",2,"MAM.HARV.2014.10",100,23,77,"NEON.DOC.000481","NEON.DOC.001907","B10 RECORDED TWICE  WITH CONFLICTING DATA ON DATA SHEET",0,0
"6E1D06BC624748F0B6503DE2A7524A37","D01","HARV","HARV_014","2014-09-20",3,"MAM.HARV.2014.10",100,10,90,"NEON.DOC.000481","NEON.DOC.001907",,0,0
"CFF7B32A7CC34D189F787B88ACE4172A","D01","HARV","HARV_032","2014-09-20",3,"MAM.HARV.2014.10",100,54,46,"NEON.DOC.000481","NEON.DOC.001907",,0,0
"487A7336089248B0B27D1B02BFE86B9E","D01","HARV","HARV_021","2014-09-20",3,"MAM.HARV.2014.10",100,17,83,"NEON.DOC.000481","NEON.DOC.001907","TRAP J3 COUNTED TWICE ON DATASHEET",0,0
